url	orgao
http://timbaubadosbatistas.rn.gov.br/assuntos/portal-da-transparencia	Portal da Transparência do Município de Timbaúba dos Batistas
http://touros.rn.gov.br/transparencia-municipal/	Portal da Transparência do Município de Touros
http://triunfopotiguar.rn.gov.br/incorporar?link=http:%2F%2Fgovernotransparente.com.br%2F6897488	Portal da Transparência do Município de Triunfo Potiguar
http://umarizal.rn.gov.br/incorporar?link=http:%2F%2Fwww.governotransparente.com.br%2F6899488	Portal da Transparência do Município de Umarizal
http://168.232.150.251:8070/transparencia/despesas.aspx	Portal da Transparência do Município de Upanema
https://site.varzea.rn.gov.br/transparencia-municipal	Portal da Transparência do Município de Várzea
http://cloud.publica.inf.br/clientes/venhaver_pm/portaltransparencia/	Portal da Transparência do Município de Venha-Ver
http://veracruz.rn.gov.br/incorporar?link=http:%2F%2Fwww.governotransparente.com.br%2F6906490	Portal da Transparência do Município de Vera Cruz
http://cloud.publica.inf.br/clientes/vicosa_pm/portaltransparencia/	Portal da Transparência do Município de Viçosa
http://www.governotransparente.com.br/6909488	Portal da Transparência do Município de Vila Flor
http://servicosonline.canela.rs.gov.br:8080/sys523/	Portal da Transparência do Município de Canela
http://sistemas.canoas.rs.gov.br/transparencia/servlet/home	Portal da Transparência do Município de Canoas
https://www.caxias.rs.gov.br/transparencia/	Portal da Transparência do Município de Caxias do Sul
https://e-gov.betha.com.br/transparencia/01037-007/recursos.faces?mun=9bLe8KbFHR0=	Portal da Transparência do Município de Gramado
http://www.pelotas.com.br/transparencia/	Portal da Transparência do Município de Pelotas
http://datapoa.com.br/	Portal de Dados Abertos do Município de Porto Alegre
http://www.santamaria.rs.gov.br/transparencia/	Portal da Transparência do Município de Santa Maria
http://transparencia.altaflorestadoeste.ro.leg.br/	Portal da Transparência da Câmara Municipal de Alta Floresta D’Oeste
https://transparencia.altaflorestadoeste.ro.gov.br/	Portal de Transparência do Município de Alta Floresta D’Oeste
http://transparencia.altoalegredoparecis.ro.leg.br/portaltransparencia/	Portal de Transparência da Câmara Municipal de Alto Alegre dos Parecis
http://transparencia.altoalegre.ro.gov.br/	Portal de Transparência do Município de Alto Alegre dos Parecis
http://transparencia.camaradealtoparaiso.ro.gov.br/	Portal de Transparência da Câmara Municipal de Alto Paraíso
http://transparencia.altoparaiso.ro.gov.br/transparencia/	Portal de Transparência do Município de Alto Paraíso
http://transparencia.camaradealvorada.ro.gov.br/	Portal de Transparência da Câmara Municipal de Alvorada D’Oeste
http://transparencia.alvoradadooeste.ro.gov.br/	Portal de Transparência do Município de Alvorada D’Oeste
http://transparencia.camaradeariquemes.ro.gov.br/	Portal de Transparência da Câmara Municipal de Ariquemes
http://transparencia.ariquemes.ro.gov.br/transparencia/	Portal de Transparência do Município de Ariquemes
http://transparencia.buritis.ro.leg.br/portaltransparencia/	Portal de Transparência da Câmara Municipal de Buritis
http://transparencia.buritis.ro.gov.br/	Portal de Transparência do Município de Buritis
http://transparencia.cabixi.ro.leg.br/transparencia/	Portal de Transparência da Câmara Municipal de Cabixi
http://transparencia.cabixi.ro.gov.br/	Portal de Transparência do Município de Cabixi
http://transparencia.camaradecacaulandia.ro.gov.br/	Portal de Transparência da Câmara Municipal de Cacaulândia
http://transparencia.cacaulandia.ro.gov.br/transparencia/	Portal de Transparência do Município de Cacaulândia
https://transparencia.cacoal.ro.gov.br/	Portal de Transparência do Município de Cacoal
http://transparencia.cacoal.ro.leg.br/portaltransparencia/	Portal de Transparência da Câmara Municipal de Cacoal
http://transparencia.camponovoderondonia.ro.leg.br/	Portal de Transparência da Câmara Municipal de Campo Novo de Rondônia
http://camponovo.ro.gov.br/transparencia/	Portal de Transparência do Município de Campo Novo de Rondônia
http://177.3.248.228:8079/transparencia	Portal de Transparência da Câmara Municipal de Candeias do Jamari
http://transparencia.candeiasdojamari.ro.gov.br/	Portal de Transparência do Município de Candeias do Jamari
http://transparencia.castanheiras.ro.leg.br/	Portal de Transparência da Câmara Municipal de Castanheiras
http://transparencia.castanheiras.ro.gov.br/portaltransparencia/	Portal de Transparência do Município de Castanheiras
http://transparencia.cerejeiras.ro.leg.br/transparencia/	Portal de Transparência da Câmara Municipal de Cerejeiras
http://transparencia.cerejeiras.ro.gov.br/	Portal de Transparência do Município de Cerejeiras
http://transparencia.chupinguaia.ro.leg.br/portaltransparencia/	Portal de Transparência da Câmara Municipal de Chupinguaia
http://transparencia.chupinguaia.ro.gov.br/transparencia/	Portal de Transparência do Município de Chupinguaia
http://transparencia.coloradodooeste.ro.leg.br/portaltransparencia/	Portal de Transparência da Câmara Municipal de Colorado do Oeste
http://transparencia.coloradodooeste.ro.gov.br/transparencia/	Portal de Transparência do Município de Colorado do Oeste
http://transparencia.corumbiara.ro.leg.br/transparencia/	Portal de Transparência da Câmara Municipal de Corumbiara
http://transparencia.corumbiara.ro.gov.br/	Portal de Transparência do Município de Corumbiara
http://transparencia.costamarques.ro.leg.br/	Portal de Transparência da Câmara Municipal de Costa Marques
http://transparencia.costamarques.ro.gov.br/	Portal de Transparência do Município de Costa Marques
http://187.53.10.198:5659/transparencia/index.php	Portal de Transparência da Câmara Municipal de Cujubim
http://transparencia.cujubim.ro.gov.br/	Portal de Transparência do Município de Cujubim
https://transparencia.espigaodoeste.ro.leg.br/	Portal de Transparência da Câmara Municipal de Espigão D’Oeste
http://transparencia.espigaodooeste.ro.gov.br/transparencia/	Portal de Transparência do Município de Espigão D’Oeste
http://transparencia.governadorjorgeteixeira.ro.leg.br/	Portal de Transparência da Câmara Municipal de Governador Jorge Teixeira
http://transparencia.governadorjorgeteixeira.ro.gov.br/	Portal de Transparência do Município de Governador Jorge Teixeira
http://200.96.206.197:8079/TRANSPARENCIA/	Portal de Transparência da Câmara Municipal de Guajará-Mirim
http://transparencia.guajaramirim.ro.gov.br/transparencia/	Portal de Transparência do Município de Guajará-Mirim
http://www.transparencia.itapuadooeste.ro.leg.br:8079/transparencia/	Portal de Transparência da Câmara Municipal de Itapuã do Oeste
http://transparencia.itapuadooeste.ro.gov.br/transparencia/	Portal de Transparência do Município de Itapuã do Oeste
http://191.37.217.10:8079/transparencia/	Portal de Transparência da Câmara Municipal de Jaru
http://transparencia.jaru.ro.gov.br/transparencia/	Portal de Transparência do Município de Jaru
http://transparencia.jiparana.ro.leg.br/transparencia/	Portal de Transparência da Câmara Municipal de Ji-Paraná
http://transparencia.ji-parana.ro.gov.br:5659/transparencia/	Portal de Transparência do Município de Ji-Paraná
http://transparencia.camarademachadinho.ro.gov.br/	Portal de Transparência da Câmara Municipal de Machadinho d’Oeste
http://www.transparencia.machadinho.ro.gov.br/	Portal de Transparência do Município de Machadinho d’Oeste
http://transparencia.ministroandreazza.ro.leg.br/	Portal de Transparência da Câmara Municipal de Ministro Andreazza
http://transparencia.ministroandreazza.ro.gov.br/portaltransparencia/	Portal de Transparência do Município de Ministro Andreazza
http://transparencia.mirantedaserra.ro.leg.br/transparencia/	Portal de Transparência da Câmara Municipal de Mirante da Serra
https://camaraserra.atende.net/?pg=transparencia#!/	Portal de Transparência do Município de Mirante da Serra
http://transparencia.camarademontenegro.ro.gov.br/	Portal de Transparência da Câmara Municipal de Monte Negro
http://transparencia.montenegro.ro.gov.br/	Portal de Transparência do Município de Monte Negro
http://transparencia.camaranbo.ro.gov.br/portaltransparencia/	Portal de Transparência da Câmara Municipal de Nova Brasilândia D’Oeste
https://transparencia.novabrasilandia.ro.gov.br/portaltransparencia/	Portal de Transparência do Município de Nova Brasilândia D’Oeste
http://transparencia.novamamore.ro.leg.br:8079/transparencia/	Portal de Transparência da Câmara Municipal de Nova Mamoré
http://transparencia.novamamore.ro.gov.br/	Portal de Transparência do Município de Nova Mamoré
http://transparencia.novauniao.ro.gov.br/	Portal de Transparência da Câmara Municipal de Nova União
http://transparencia.novauniao.ro.gov.br/	Portal de Transparência do Município de Nova União
http://transparencia.novohorizontedooeste.ro.leg.br:5659/transparencia/	Portal de Transparência da Câmara Municipal de Novo Horizonte do Oeste
http://transparencia.novohorizonte.ro.gov.br:5659/transparencia/	Portal de Transparência do Município de Novo Horizonte do Oeste
http://201.216.108.218:9159/transparencia/	Portal de Transparência da Câmara Municipal de Ouro Preto do Oeste
http://transparencia.ouropretodooeste.ro.gov.br/transparencia/	Portal de Transparência do Município de Ouro Preto Do Oeste
http://45.233.222.132:8079/transparencia/	Portal de Transparência da Câmara Municipal de Parecis
http://transparencia.parecis.ro.gov.br/	Portal de Transparência do Município de Parecis
http://transparencia.pimentabueno.ro.leg.br/portaltransparencia/	Portal de Transparência da Câmara Municipal de Pimenta Bueno
http://transparencia.pimentabueno.ro.gov.br/portaltransparencia/	Portal de Transparência do Município de Pimenta Bueno
http://transparencia.pimenteirasdooeste.ro.leg.br/portaltransparencia/	Portal de Transparência da Câmara Municipal de Pimenteiras do Oeste
http://www.transparencia.pimenteirasdooeste.ro.gov.br/transparencia/	Portal de Transparência do Município de Pimenteiras do Oeste
http://transparencia.portovelho.ro.leg.br/	Portal da Transparência da Câmara Municipal de Porto Velho
http://transparencia.portovelho.ro.gov.br/Site/Principal/	Portal da Transparência do Município de Porto Velho
http://transparencia.camaramedici.ro.gov.br/	Portal de Transparência da Câmara Municipal de Presidente Médici
http://131.161.35.20:5659/transparencia/	Portal de Transparência do Município de Presidente Médici
http://transparencia.primaveraderondonia.ro.leg.br/	Portal de Transparência da Câmara Municipal de Primavera de Rondônia
http://transparencia.primavera.ro.gov.br/	Portal de Transparência do Município de Primavera de Rondônia
https://transparencia.riocrespo.ro.leg.br/	Portal de Transparência da Câmara Municipal de Rio Crespo
http://transparencia.riocrespo.ro.gov.br/portaltransparencia/	Portal de Transparência do Município de Rio Crespo
http://transparencia.rolimdemoura.ro.leg.br/	Portal de Transparência da Câmara Municipal de Rolim de Moura
http://transparencia.rolimdemoura.ro.gov.br/	Portal de Transparência do Município de Rolim de Moura
http://transparencia.abase.com.br/home/paginaInicial/nmRX5BhveQo=	Portal de Transparência da Câmara Municipal de Santa Luzia D’Oeste
http://transparencia.santaluzia.ro.gov.br/	Portal de Transparência do Município de Santa Luzia D’Oeste
http://transparencia.saofelipedoeste.ro.leg.br/	Portal de Transparência da Câmara Municipal de São Felipe D’Oeste
http://transparencia.saofelipe.ro.gov.br/portaltransparencia/	Portal de Transparência do Município de São Felipe D’Oeste
http://transparencia.camaradesaofrancisco.ro.gov.br/	Portal da Transparência da Câmara Municipal de São Francisco do Guaporé
http://transparencia.saofrancisco.ro.gov.br/	Portal de Transparência do Município de São Francisco do Guaporé
http://transparencia.saomigueldoguapore.ro.leg.br/	Portal de Transparência da Câmara Municipal de São Miguel do Guaporé
http://transparencia.saomiguel.ro.gov.br/portaltransparencia/	Portal de Transparência do Município de São Miguel do Guaporé
http://transparencia.seringueiras.ro.gov.br/	Portal de Transparência do Município de Seringueiras
http://transparencia.teixeiropolis.ro.leg.br/	Portal de Transparência da Câmara Municipal de Teixeirópolis
http://transparencia.teixeiropolis.ro.gov.br/	Portal de Transparência do Município de Teixeirópolis
http://177.203.133.116:8079/transparencia/	Portal de Transparência do Município de Theobroma
https://urupa.ro.leg.br/transparencia/	Portal de Transparência da Câmara Municipal de Urupá
http://transparencia.urupa.ro.gov.br/portaltransparencia/	Portal de Transparência do Município de Urupá
http://transparencia.camaravaledoanari.ro.gov.br/	Portal de Transparência da Câmara Municipal de Vale do Anari
http://transparencia.valedoanari.ro.gov.br/portaltransparencia/	Portal de Transparência do Município de Vale do Anari
http://transparencia.camaradevaledoparaiso.ro.gov.br/	Portal de Transparência da Câmara Municipal de Vale do Paraíso
http://transparencia.camaravaledoanari.ro.gov.br/	Portal de Transparência do Município de Vale do Paraíso
http://transparencia.vilhena.ro.leg.br/	Portal de Transparência da Câmara Municipal de Vilhena
http://transparencia.vilhena.ro.gov.br/	Portal de Transparência do Município de Vilhena
http://transparencia.boavista.rr.gov.br/	Portal da Transparência do Município de Boa Vista
http://www.blumenau.sc.gov.br/transpnew/wppaginainicial.aspx	Portal da Transparência do Município de Blumenau
http://www.pmf.sc.gov.br/transparencia/index.php	Portal da Transparência do Município de Florianópolis
https://transparencia.joinville.sc.gov.br/	Portal da Transparência do Município de Joinville
http://e-gov.betha.com.br/transparencia/01031-007/recursos.faces?mun=8tRYRfBZo_M=	Portal da Transparência do Município de Praia Grande
http://www.bauru.sp.gov.br/financas/transparencia.aspx	Portal da Transparência do Município de Bauru
http://transparencia.campinas.sp.gov.br/	Portal da Transparência e Dados Abertos do Município de Campinas
http://camposdojordao.sp.gov.br/transparencia/	Portal da Transparência do Município de Campos do Jordão
http://portaldatransparencia.carapicuiba.sp.gov.br/site/	Portal da Transparência do Município de Carapicuíba
http://www.diadema.sp.gov.br/portal-da-transparencia	Portal da Transparência do Município de Diadema
http://www.franca.sp.gov.br/portal-transparencia/	Portal da Transparência do Município de Franca
https://www.indaiatuba.sp.gov.br/transparencia/	Portal da Transparência do Município de Indaiatuba
http://www2.itanhaem.sp.gov.br/portaltransparencia1/	Portal da Transparência do Município de Itanhaém
http://www.jacarei.sp.gov.br/transparencia-prefeitura/	Portal da Transparência do Município de Jacareí
http://leideacesso.etransparencia.com.br/guaruja.prefeitura.sp/TDAPortalClient.aspx?414	Portal da Transparência do Município de Guarujá
http://portaltransparencia.guarulhos.sp.gov.br/	Portal da Transparência do Município de Guarulhos
http://leideacesso.etransparencia.com.br/itaquaquecetuba.prefeitura.sp/TDAPortalClient.aspx?414	Portal da Transparência do Município de Itaquaquecetuba
https://transparencia.jundiai.sp.gov.br/	Portal da Transparência do Município de Jundiaí
https://siap.lorena.sp.gov.br/pmlorena/websis/portal_transparencia/financeiro/contas_publicas/index.php	Portal da Transparência do Município de Lorena
http://www.maua.sp.gov.br/PortalTransparencia/	Portal da Transparência do Município de Mauá
http://www.transparencia.pmmc.com.br/	Portal da Transparência do Município de Mogi das Cruzes
http://transparencia.osasco.sp.gov.br/	Portal da Transparência do Município de Osasco
http://transparencia.piracicaba.sp.gov.br/	Portal da Transparência do Município de Piracicaba
https://www.ribeiraopreto.sp.gov.br/portal/transparencia/portal-da-transparencia	Portal da Transparência do Município de Ribeirão Preto
https://apps.santaisabel.sp.gov.br/transparencia/	Portal da Transparência do Município de Santa Isabel
http://www.lei131.com.br/apex/portal/f?p=580:1:	Portal da Transparência do Município de Santo André
http://www.santos.sp.gov.br/cidadeaberta/	Portal da Transparência do Município de Santos
https://saobentodosapucai.giap.com.br/apex/sbs/f?p=839:1:0	Portal da Transparência do Município de São Bento do Sapucaí
http://www.saobernardo.sp.gov.br/web/transparencia	Portal da Transparência do Município de São Bernardo do Campo
http://www.riopreto.sp.gov.br/portaltransparencia/hometransparencia#	Portal da Transparência do Município de São José do Rio Preto
http://www.sjc.sp.gov.br/servicos/portal_da_transparencia.aspx	Portal da Transparência do Município de São José dos Campos
http://dados.prefeitura.sp.gov.br/	Portal de Dados Abertos do Município de São Paulo
http://online.saovicente.sp.gov.br/pmsaovicente/websis/portal_transparencia/financeiro/contas_publicas/index.php	Portal da Transparência do Município de São Vicente
http://sorocaba.prefeitura.sp.etransparencia.com.br/portal/Transparencia.aspx	Portal da Transparência do Município de Sorocaba
http://leideacesso.etransparencia.com.br/taubate.prefeitura.sp/Portal/desktop.html?410	Portal da Transparência do Município de Taubaté
http://transparencia.aracaju.se.gov.br/	Portal da Transparência do Município de Aracaju
http://www2.camara.leg.br/transparencia	Transparência Câmara dos Deputados
http://www.in.gov.br/web/guest/inicio	Diário Oficial da União
http://dados.gov.br/	Portal Brasileiro de Dados Abertos
http://portaldatransparencia.gov.br/	Portal da Transparência
https://visualizador.inde.gov.br/	Visualizador da Infraestrutura Nacional de Dados Espaciais – INDE
http://dados.agricultura.gov.br/	Dados Abertos Ministério da Agricultura, Pecuária e Abastecimento
https://aplicacoes.mds.gov.br/sagi/pesquisas/pes-metadados.php	Microdados de pesquisas realizadas pela Secretaria de Avaliação e Gestão da Informação do MDSA
https://www.defesa.gov.br/dados-abertos	Dados Abertos Ministério da Defesa
http://www.ipeadata.gov.br/	IPEAData
https://receita.economia.gov.br/orientacao/tributaria/cadastros/cadastro-nacional-de-pessoas-juridicas-cnpj/dados-publicos-cnpj	Dados Abertos do CNPJ
http://dadosabertos.mec.gov.br/	Dados Abertos Ministério da Educação
http://www.itamaraty.gov.br/pt-BR/dados-abertos	Dados Abertos Ministério das Relações Exteriores
http://dados.mma.gov.br/	Dados Abertos Ministério do Meio Ambiente
http://dados.turismo.gov.br/	Dados Abertos Ministério do Turismo
https://www12.senado.leg.br/transparencia/	Transparência Senado Federal
http://www.tse.jus.br/eleicoes/estatisticas/repositorio-de-dados-eleitorais-1/repositorio-de-dados-eleitorais	Dados eleitorais
http://divulgacandcontas.tse.jus.br/divulga/#/	Divulgação de Candidaturas e Contas Eleitorais
http://www.tse.jus.br/partidos/filiacao-partidaria/relacao-de-filiados	Filiação partidária
http://www.diario.ac.gov.br/	Diário Oficial do Estado do Acre
http://transparencia.ac.gov.br/acessoainformacao/index.php	Governo do Estado do Acre
https://sead.portal.ap.gov.br/diario_oficial	Diário Oficial do Estado do Amapá
http://www.transparencia.ap.gov.br/	Governo do Estado do Amapá
http://diario.imprensaoficial.am.gov.br/diariooficial/consultaPublica.do	Diário Oficial do Estado do Amazonas
http://www.transparencia.am.gov.br/	Governo do Estado do Amazonas
http://www.ioepa.com.br/portal/#1	Diário Oficial do Estado Pará
http://www.transparencia.pa.gov.br/	Governo do Estado do Pará
http://www.diof.ro.gov.br/	Diário Oficial do Estado de Rondônia
http://www.transparencia.ro.gov.br/	Governo do Estado de Rondônia
http://www.transparencia.rr.gov.br/	Diário Oficial do Estado de Roraima
http://www.transparencia.rr.gov.br/	Governo do Estado de Roraima
http://www.imprensaoficial.rr.gov.br/app/_inicial/	Diário Oficial do Estado do Tocantins
http://www.transparencia.to.gov.br/	Governo do Estado do Tocantins
http://dados.al.gov.br/	Alagoas em Dados e Informações
http://www.imprensaoficialal.com.br/diario-oficial/	Diário Oficial do Estado de Alagoas
http://transparencia.al.gov.br/	Governo do Estado de Alagoas
http://diarios.egba.ba.gov.br/html/_DODia/DO_frm0.html	Diário Oficial do Estado da Bahia
http://www.transparencia.ba.gov.br/	Governo do Estado da Bahia
https://cearatransparente.ce.gov.br/	Ceará Transparente
http://pesquisa.doe.seplag.ce.gov.br/doepesquisa/	Diário Oficial do Estado do Ceará
http://mapa.cultura.ce.gov.br/	Mapa Cultural do Ceará
http://www.diariooficial.ma.gov.br/	Diário Oficial do Estado do Maranhão
http://www.transparencia.ma.gov.br/	Governo do Estado do Maranhão
http://dados.pb.gov.br/	Dados do Governo do Estado da Paraíba
https://auniao.pb.gov.br/doe/	Diário Oficial do Estado da Paraíba
http://transparencia.pb.gov.br/	Portal da Transparência do Governo do Estado da Paraíba
https://www.cepe.com.br/diario-oficial	Diário Oficial do Estado de Pernambuco
http://web.transparencia.pe.gov.br/	Governo do Estado de Pernambuco
http://www.diariooficial.pi.gov.br/diarios.php	Diário Oficial do Estado do Piauí
http://transparencia.pi.gov.br/	Governo do Estado do Piauí
http://www.diariooficial.rn.gov.br/	Diário Oficial do Estado do Rio Grande do Norte
http://www.transparencia.rn.gov.br/	Governo do Estado do Rio Grande do Norte
https://segrase.se.gov.br/diario-oficial	Diário Oficial do Estado de Sergipe
http://www.transparenciasergipe.se.gov.br/	Governo do Estado de Sergipe
http://diariooficial.abc.go.gov.br/	Diário Oficial do Estado de Goiás
http://www.transparencia.go.gov.br/	Governo do Estado de Goiás
https://www.iomat.mt.gov.br/	Diário Oficial do Estado do Mato Grosso
http://www.transparencia.mt.gov.br/	Governo do Estado do Mato Grosso
http://www.spdo.ms.gov.br/diariodoe	Diário Oficial do Estado do Mato Grosso do Sul
http://www.transparencia.ms.gov.br/	Governo do Estado do Mato Grosso do Sul
http://www.transparencia.df.gov.br/	Governo do Distrito Federal
http://www.buriti.df.gov.br/ftp/	Diário Oficial do Distrito Federal
http://www.dados.df.gov.br/	Portal de Dados Abertos
http://ioes.dio.es.gov.br/portal/visualizacoes/diario_oficial	Diário Oficial do Estado do Espírito Santo
https://transparencia.es.gov.br/	Governo do Estado do Espírito Santo
https://www.jornalminasgerais.mg.gov.br/	Diário Oficial do Estado de Minas Gerais
http://www.transparencia.mg.gov.br/	Governo do Estado de Minas Gerais
https://www.imprensaoficial.com.br/#	Diário Oficial do Estado de São Paulo
http://www.governoaberto.sp.gov.br/	Governo Aberto SP
http://www.transparencia.sp.gov.br/	Governo do Estado de São Paulo
http://www.ioerj.com.br/portal/modules/content/index.php?id=21	Diário Oficial do Estado do Rio de Janeiro
http://www.transparencia.rj.gov.br/	Governo do Estado do Rio de Janeiro
http://apps.mprj.mp.br/sistema/cadg/	MP em Mapas (Ministério Público do Estado do Rio de Janeiro)
http://www.ispdados.rj.gov.br/	ISPDados (Dados Abertos do Instituto de Segurança Pública)
https://www.documentos.dioe.pr.gov.br/dioe/localizar.do	Diário Oficial do Estado do Paraná
http://www.transparencia.pr.gov.br/	Governo do Estado do Paraná
https://www.diariooficial.rs.gov.br/	Diário Oficial do Estado do Rio Grande do Sul
http://www.transparencia.rs.gov.br/	Governo do Estado do Rio Grande do Sul
http://bipublico.saude.rs.gov.br/index.htm	Secretária de Saúde do Estado do Rio Grande do Sul
http://www.doe.sea.sc.gov.br/Portal/ListarJornal.aspx	Diário Oficial do Estado de Santa Catarina
http://www.transparencia.sc.gov.br/	Governo do Estado de Santa Catarina
https://www.ancine.gov.br/pt-br/acesso-a-informacao/dados_abertos	Dados Abertos
http://www.ans.gov.br/planos-de-saude-e-operadoras/informacoes-e-avaliacoes-de-operadoras	Informações e avaliações de operadoras
http://www2.datasus.gov.br/DATASUS/index.php?area=02	Base de dados sobre a saúde no país
http://educacao.dadosabertosbr.com/	Educação Inteligente
https://dados.ifrn.edu.br/	IFRN - Dados Abertos
http://dados.ufrn.br/	UFRN - Dados Abertos
http://inep.gov.br/dados	Inep
http://dadosabertos.mec.gov.br/	Programa Mais Educação, Prouni e Pronatec
http://api.sidra.ibge.gov.br/	API de dados do SIDRA
http://www.bdg.ibge.gov.br/appbdg/	BDG - Banco de Dados Geodésicos
https://educa.ibge.gov.br/	IBGE Educa
https://paises.ibge.gov.br/	Países
https://portaldemapas.ibge.gov.br/portal.php#homepage	Portal de Mapas
https://sidra.ibge.gov.br/home/ipca/brasil	SIDRA - Banco de Tabelas Estatísticas
https://cidades.ibge.gov.br/	Sistema agregador de informações sobre os municípios e estados do Brasil
https://seriesestatisticas.ibge.gov.br/	Séries históricas e estatísticas
https://www.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=432&search=atlas+da+viol%C3%AAncia	Atlas da Violência
http://dados.gov.br/dataset?groups=defesa-seguranca	Defesa e Segurança Pública
https://www.ibama.gov.br/manchasdeoleo	Manchas de Óleo no Litoral Brasileiro
http://queimadas.dgi.inpe.br/queimadas/bdqueimadas	Banco de Dados de Queimadas
http://dados.contraosagrotoxicos.org/	Dados Abertos Sobre Agrotóxicos
http://covid19.ac.gov.br/	Governo do Estado do Acre
https://agencia.ac.gov.br/categoria/boletim/	Governo do Estado do Acre
https://agencia.ac.gov.br/agencia-de-informacoes-sobre-coronavirus/	Governo do Estado do Acre
http://www.alagoascontraocoronavirus.com.br/ 	Governo do Estado do Alagoas
http://www.saude.al.gov.br/coronavirus/	Governo do Estado do Alagoas
http://www.dados.al.gov.br/dataset/painel-covid19-alagoas	Governo do Estado do Alagoas
http://transparencia.al.gov.br/despesa/covid19/	Governo do Estado do Alagoas
http://www.saude.al.gov.br/category/noticias-ve/	Governo do Estado do Alagoas
http://agenciaalagoas.al.gov.br/coronavirus	Governo do Estado do Alagoas
http://www.saude.al.gov.br/leitos-para-enfrentamento-da-covid-19/	Governo do Estado do Alagoas
https://www.portal.ap.gov.br/coronavirus	Governo do Estado do Amapá
https://corona.portal.ap.gov.br/	Governo do Estado do Amapá
http://transparencia.ap.gov.br/informacoes/covid	Governo do Estado do Amapá
http://painel.corona.ap.gov.br/	Governo do Estado do Amapá
http://coronavirus.amazonas.am.gov.br/	Governo do Estado do Amazonas
www.saude.am.gov.br/painel/corona/	Governo do Estado do Amazonas
http://www.fvs.am.gov.br/publicacoes	Governo do Estado do Amazonas
http://www.saude.am.gov.br/noticias.php	Governo do Estado do Amazonas
http://www.saude.ba.gov.br/temasdesaude/coronavirus/	Governo do Estado da Bahia
https://infovis.sei.ba.gov.br/covid19/	Governo do Estado da Bahia
https://coronavirus.ceara.gov.br/	Governo do Estado do Ceará
https://indicadores.integrasus.saude.ce.gov.br/indicadores/indicadores-coronavirus	Governo do Estado do Ceará
http://www.coronavirus.df.gov.br/	Governo do Distrito Federal
http://www.saude.df.gov.br/coronavirus/	Governo do Distrito Federal
https://covid19.ssp.df.gov.br/extensions/covid19/covid19.html#/	Governo do Distrito Federal
http://www.saude.df.gov.br/informativos-do-centro-de-operacoes-de-emergencia-coe/	Governo do Distrito Federal
https://coronavirus.es.gov.br/	Governo do Estado do Espírito Santo
http://www.saude.go.gov.br/coronavirus	Governo do Estado de Goiás
https://extranet.saude.go.gov.br/pentaho/api/repos/:coronavirus:paineis:painel.wcdf/generatedContent	Governo do Estado de Goiás
https://app.powerbi.com/view?r=eyJrIjoiNjM2MjQ2YTItMDQ0Mi00NmY0LTljYjEtNTExMTFlNDA5ZjYzIiwidCI6IjE4MzNkNDljLTQzZGItNGRmYy1hNDE3LWJjMDk4YjE0OGQ2MSJ9	Governo do Estado de Goiás
https://app.powerbi.com/view?r=eyJrIjoiNjM2MjQ2YTItMDQ0Mi00NmY0LTljYjEtNTExMTFlNDA5ZjYzIiwidCI6IjE4MzNkNDljLTQzZGItNGRmYy1hNDE3LWJjMDk4YjE0OGQ2MSJ9	Governo do Estado de Goiás
http://www.saude.ma.gov.br/novo/tire-suas-duvidas-sobre-coronavirus/	Governo do Estado do Maranhão
https://painel-covid19.saude.ma.gov.br/	Governo do Estado do Maranhão
http://www.saude.mt.gov.br/informe/581	Governo do Estado do Mato Grosso
http://www.saude.mt.gov.br/informe/584	Governo do Estado do Mato Grosso
http://www.saude.mt.gov.br/noticias	Governo do Estado do Mato Grosso
http://www.saude.mt.gov.br/informe/590	Governo do Estado do Mato Grosso
http://www.coronavirus.ms.gov.br/	Governo do Estado do Mato Grosso do Sul
https://www.vs.saude.ms.gov.br/Geral/vigilancia-saude/vigilancia-epidemiologica/boletim-epidemiologico/covid-19/	Governo do Estado do Mato Grosso do Sul
http://mais.saude.ms.gov.br/sense/app/51c38346-b65d-4f3e-8a80-5111a7a9da76/overview	Governo do Estado do Mato Grosso do Sul
https://www.saude.mg.gov.br/coronavirus	Governo do Estado de Minas Gerais
http://www.transparencia.mg.gov.br/covid-19	Governo do Estado de Minas Gerais
http://www.transparencia.dadosabertos.mg.gov.br/organization/secretaria-de-estado-de-saude	Governo do Estado de Minas Gerais
https://www.saude.mg.gov.br/coronavirus/boletim	Governo do Estado de Minas Gerais
http://www.saude.pa.gov.br/coronavirus/	Secretaria de Saúde Pública do Pará
https://transparenciacovid19.pa.gov.br/	Governo do Estado do Pará
https://www.covid-19.pa.gov.br/retomapara/	Governo do Estado do Pará
http://www.saude.pa.gov.br/category/nota-informativa-covid-19/	Secretaria de Saúde Pública do Pará
https://www.covid-19.pa.gov.br/public/dashboard/41777953-93bf-4a46-b9c2-3cf4ccefb3c9	Secretaria de Saúde Pública do Pará
https://www.covid-19.pa.gov.br/#/	Secretaria de Saúde Pública do Pará
https://superset.plataformatarget.com.br/superset/dashboard/55/	Governo do Estado da Paraíba
https://superset.plataformatarget.com.br/superset/dashboard/microdados/	Governo do Estado da Paraíba
https://superset.plataformatarget.com.br/superset/dashboard/72/	Governo do Estado da Paraíba
